PROCSFUNCT|STRNUM|INUMBR|ITEMNO|IDESCR|ISTYLN|SNUMBR|GGSKU|IDEPT|ISDEPT|ICLAS|ISCLAS|DEPTNM|SDEPTNM|CLASNM|SCLASNM|MCHNUM|ASNUM|IVNDPN|IUPC|DSPNCD|ISTYPE|GIFTCARD|PHYGCCNTRY|IMFGR|ILCOD|ICUCST|ORIGN|REGPRC|SALPRC|OFFTXT|CA_ORIGN|CA_REGPRC|CA_SALPRC|CA_OFFTXT|BTCCOD|AVLFS|ONORD|SKUSDTW|SKUEDTW|SSNSDTW|SSNEDTW|SSTYLE|IDLGTH|IDWDTH|IDHGHT|IWGHT|IUCOD|SKUORG|SKUORGDES|ECCN|BUYFLAG|ADDTOCART|SALEFLAG|CLEARFLAG|PUBFLAG|BOFLAG|NEWFLAG|NEWARVLFLG|DROPSHPFLG|PRESALEFLG|SOLOSALE|RTLONHAND|RTLONLYFLG|HLDCOD|NAVIGATE|LIVEFLAG|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|FLAG6|BUYMSG|DUTY|WEBID|IMLAB1|IMLAB2|CA_BUYFLG|CA_SALEFLG|CA_CLRFLG|CA_PUBFLG|CA_BUYMSG|CA_FLAG1|CA_FLAG2|CA_FLAG3|CA_FLAG4|CA_FLAG5|CA_FLAG6|TRNSDT
C|701|5065735|80194998|WALKER SILENCER BLUETOOTH|CAB002582070|2582070||450|421|20|20|SHOOTING|SHOOTING/GUN ACCESSORIES|HEARING/EYE PROTECTION|ELECTRONIC|H03|206144|GWP-SLCR-BT|888151017883|A|01||||V|151.560|249.990|249.990|249.990||.000|.000|.000||BTC9503|19|41|20181028|99999999|||WALKER SILENCER BLUETOOTH|4.7|1.6|7.7|5.000|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N|L|N||F|6.50000|100156092|BLACK|NO SIZE|N|N|N|N||||||||
N|701|5070925|80194594|BOTTOM BOUNCER3 OZ 6PC CHR|CAB002581965|2581965||100|133|70|38|FISHING|COLD WATER LURES|WALLEYE|BPS BOTTOM BOURCES/SINKER|F03|211972|LBBP3-6 CHR|89186903381|A|01||||V|3.900|7.990|7.990|7.990||.000|.000|.000||BTC0002|||20190929|99999999|||BULLET WEIGHTS 6 PACK BOTTOM B|1.0|1.0|1.0|1.000|T|SV|EL SALVADOR|EAR99|N|N|N|N|N|N|N||N|N|Y|Y|Y||N|N|Y|N|N||N|||6.50000|100155987|CHART|3 OZ|N|N|N|N||||||||
C|701|5084887|80195365|VINTAGE WILDLIFE/LS/MALLARD/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-SM|400508488704|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|SMALL|N|N|N|N||||||||
C|701|5084888|80195366|VINTAGE WILDLIFE/LS/MALLARD/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-MD|400508488803|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|MEDIUM|N|N|N|N||||||||
C|701|5084889|80195367|VINTAGE WILDLIFE/LS/MALLARD/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-LG|400508488902|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|LARGE|N|N|N|N||||||||
C|701|5084890|80195368|VINTAGE WILDLIFE/LS/MALLARD/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-XL|400508489008|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|XL|N|N|N|N||||||||
C|701|5084891|80195369|VINTAGE WILDLIFE/LS/MALLARD/2X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-2X|400508489107|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|2XL|N|N|N|N||||||||
C|701|5084892|80195370|VINTAGE WILDLIFE/LS/MALLARD/3X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18142-WSM-3X|400508489206|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234453|DUCK - MALLARD|3XL|N|N|N|N||||||||
C|701|5084893|80195371|VINTAGE WILDLIFE/LS/LAB/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-SM|400508489305|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|SMALL|N|N|N|N||||||||
C|701|5084894|80195372|VINTAGE WILDLIFE/LS/LAB/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-MD|400508489404|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|MEDIUM|N|N|N|N||||||||
C|701|5084895|80195373|VINTAGE WILDLIFE/LS/LAB/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-LG|400508489503|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|LARGE|N|N|N|N||||||||
C|701|5084896|80195374|VINTAGE WILDLIFE/LS/LAB/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-XL|400508489602|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|XL|N|N|N|N||||||||
C|701|5084897|80195375|VINTAGE WILDLIFE/LS/LAB/2XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-2X|400508489701|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|2XL|N|N|N|N||||||||
C|701|5084898|80195376|VINTAGE WILDLIFE/LS/LAB/3XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18136-WSL-3X|400508489800|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234454|DOG - BLACK LAB|3XL|N|N|N|N||||||||
C|701|5084899|80195377|VINTAGE WILDLIFE/LS/BEAR/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-SM|400508489909|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|SMALL|N|N|N|N||||||||
C|701|5084900|80195378|VINTAGE WILDLIFE/LS/BEAR/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-MD|400508490004|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|MEDIUM|N|N|N|N||||||||
C|701|5084901|80195379|VINTAGE WILDLIFE/LS/BEAR/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-LG|400508490103|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|LARGE|N|N|N|N||||||||
C|701|5084902|80195380|VINTAGE WILDLIFE/LS/BEAR/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-XL|400508490202|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|XL|N|N|N|N||||||||
C|701|5084903|80195381|VINTAGE WILDLIFE/LS/BEAR/2XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-2X|400508490301|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|2XL|N|N|N|N||||||||
C|701|5084904|80195382|VINTAGE WILDLIFE/LS/BEAR/3XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18143-WSB-3X|400508490400|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234455|BEAR - GRIZZLY|3XL|N|N|N|N||||||||
C|701|5084905|80195383|VINTAGE WILDLIFE/LS/MULE DR/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-SM|400508490509|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|SMALL|N|N|N|N||||||||
C|701|5084906|80195384|VINTAGE WILDLIFE/LS/MULE DR/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-MD|400508490608|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|MEDIUM|N|N|N|N||||||||
C|701|5084907|80195385|VINTAGE WILDLIFE/LS/MULE DR/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-LG|400508490707|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|LARGE|N|N|N|N||||||||
C|701|5084908|80195386|VINTAGE WILDLIFE/LS/MULE DR/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-XL|400508490806|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|XL|N|N|N|N||||||||
C|701|5084909|80195387|VINTAGE WILDLIFE/LS/MULE DR/2X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-2X|400508490905|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|2XL|N|N|N|N||||||||
C|701|5084910|80195388|VINTAGE WILDLIFE/LS/MULE DR/3X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18140-WSM-3X|400508491001|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234456|DEER - MULE DEE|3XL|N|N|N|N||||||||
C|701|5084911|80195389|VINTAGE WILDLIFE/LS/WHITETL/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-SM|400508491100|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|SMALL|N|N|N|N||||||||
C|701|5084912|80195390|VINTAGE WILDLIFE/LS/WHITETL/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-MD|400508491209|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|MEDIUM|N|N|N|N||||||||
C|701|5084913|80195391|VINTAGE WILDLIFE/LS/WHITETL/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-LG|400508491308|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|LARGE|N|N|N|N||||||||
C|701|5084914|80195392|VINTAGE WILDLIFE/LS/WHITETL/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-XL|400508491407|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|XL|N|N|N|N||||||||
C|701|5084915|80195393|VINTAGE WILDLIFE/LS/WHITETL/2X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-2X|400508491506|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|2XL|N|N|N|N||||||||
C|701|5084916|80195394|VINTAGE WILDLIFE/LS/WHITETL/3X|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18137-WSW-3X|400508491605|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234457|DEER - WHITETAI|3XL|N|N|N|N||||||||
C|701|5084917|80195395|VINTAGE WILDLIFE/LS/HOG/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-SM|400508491704|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|SMALL|N|N|N|N||||||||
C|701|5084918|80195396|VINTAGE WILDLIFE/LS/HOG/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-MD|400508491803|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|MEDIUM|N|N|N|N||||||||
C|701|5084919|80195397|VINTAGE WILDLIFE/LS/HOG/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-LG|400508491902|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|LARGE|N|N|N|N||||||||
C|701|5084920|80195398|VINTAGE WILDLIFE/LS/HOG/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-XL|400508492008|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|XL|N|N|N|N||||||||
C|701|5084921|80195399|VINTAGE WILDLIFE/LS/HOG/2XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-2X|400508492107|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|2XL|N|N|N|N||||||||
C|701|5084922|80195400|VINTAGE WILDLIFE/LS/HOG/3XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18141-WSH-3X|400508492206|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234458|HOG|3XL|N|N|N|N||||||||
C|701|5084923|80195401|VINTAGE WILDLIFE/LS/BASS/S|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18138-WSB-SM|400508492305|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234459|BASS|SMALL|N|N|N|N||||||||
C|701|5084924|80195402|VINTAGE WILDLIFE/LS/BASS/M|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18138-WSB-MD|400508492404|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234459|BASS|MEDIUM|N|N|N|N||||||||
C|701|5084925|80195403|VINTAGE WILDLIFE/LS/BASS/L|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18138-WSB-LG|400508492503|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234459|BASS|LARGE|N|N|N|N||||||||
C|701|5084926|80195404|VINTAGE WILDLIFE/LS/BASS/XL|CAB002582199|2582199||600|606|20|14|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|CAB FASHION TEES|CL3|224900|CB18138-WSB-XL|400508492602|A|01||||C|6.850|19.990|19.990|19.990||.000|.000|.000||BTC0143|||20181202|99999999|||CABELA'S MEN'S VINTAGE WILDLIF|1.0|1.0|1.0|1.000|T|US|UNITED STATES|EAR99|N|N|N|N|Y|N|N||N|N|Y|Y|Y||Y|N|Y|N|N||N||E|.00000|100234459|BASS|XL|N|N|N|N||||||||
